DEBUG: General     , 1624907715557> LoggerManager.init                  > Initializing...
LOG  : General     , 1624907731429> LabItems.CmpSyringeWithPlainVaccine: DisplayCategory, Medical
LOG  : General     , 1624907731429> LabItems.CmpSyringeWithQualityVaccine: DisplayCategory, Medical
LOG  : General     , 1624907731430> LabItems.CmpSyringeWithAdvancedVaccine: DisplayCategory, Medical
LOG  : General     , 1624907731430> LabItems.CmpSyringeWithCure: DisplayCategory, Medical
LOG  : General     , 1624907731430> LabItems.CmpFlaskWithSodiumHypochlorite: DisplayCategory, Medical
LOG  : General     , 1624907731430> LabItems.CmpFlaskWithAmmoniumSulfate: DisplayCategory, Medical
LOG  : General     , 1624907731430> LabItems.CmpFlaskWithHydrogenPeroxide: DisplayCategory, Medical
LOG  : General     , 1624907731431> LabItems.CmpAlbuminPills: DisplayCategory, Medical
LOG  : General     , 1624907731431> LabItems.CmpChlorineTablets: DisplayCategory, Medical
LOG  : General     , 1624907731431> LabItems.FrnIngotMold: DisplayCategory, CraftMetal
LOG  : General     , 1624907731431> LabItems.FrnGolgNugget: DisplayCategory, CraftMetal
LOG  : General     , 1624907731431> LabItems.FrnSilverNugget: DisplayCategory, CraftMetal
LOG  : General     , 1624907731432> LabItems.FrnGolgIngot: DisplayCategory, CraftMetal
LOG  : General     , 1624907731432> LabItems.FrnSilverIngot: DisplayCategory, CraftMetal
LOG  : General     , 1624907731432> Keytool.KeyRing: DisplayCategory, ClothA
LOG  : General     , 1624907731433> MetalBat.MetalBat: DisplayCategory, WepMelee
LOG  : General     , 1624907731433> RS.Machete: DisplayCategory, WepMelee
LOG  : General     , 1624907731433> RS.Briefcase: DisplayCategory, Container
LOG  : General     , 1624907731434> RS.Suitcase: DisplayCategory, Container
LOG  : General     , 1624907731434> Base.Animask1: DisplayCategory, ClothA
LOG  : General     , 1624907731434> Base.Animask12: DisplayCategory, ClothA
LOG  : General     , 1624907731434> Base.Animask13: DisplayCategory, ClothA
LOG  : General     , 1624907731435> Base.Animask2: DisplayCategory, ClothA
LOG  : General     , 1624907731435> Base.Animask22: DisplayCategory, ClothA
LOG  : General     , 1624907731435> Base.Bag_ParaMedic: DisplayCategory, ClothA
LOG  : General     , 1624907731435> Base.Bag_ParaMedic: WeightReduction, 90
LOG  : General     , 1624907731435> Base.Bag_ParaMedic: Weight, 0.5
LOG  : General     , 1624907731436> Base.Bag_ParaMedic: Capacity, 15
LOG  : General     , 1624907731436> Base.Bag_ParaMedic: RunSpeedModifier, 1.0
LOG  : General     , 1624907731436> Base.BeltRig: DisplayCategory, ClothA
LOG  : General     , 1624907731436> Base.BeltRig: WeightReduction, 88
LOG  : General     , 1624907731437> Base.BeltRig: Weight, 0.25
LOG  : General     , 1624907731437> Base.BeltRig: Capacity, 8
LOG  : General     , 1624907731437> Base.BeltRig: RunSpeedModifier, 1.0
LOG  : General     , 1624907731437> Base.ElbowbandL: DisplayCategory, ClothA
LOG  : General     , 1624907731437> Base.ElbowbandR: DisplayCategory, ClothA
LOG  : General     , 1624907731438> Base.GlassesPLL: DisplayCategory, ClothA
LOG  : General     , 1624907731438> Base.GlassesPLLR: DisplayCategory, ClothA
LOG  : General     , 1624907731438> Base.Hat_HairBun2: DisplayCategory, ClothA
LOG  : General     , 1624907731438> Base.Hat_HairCroft: DisplayCategory, ClothA
LOG  : General     , 1624907731439> Base.Hat_HairFab: DisplayCategory, ClothA
LOG  : General     , 1624907731439> Base.Hat_HairFio: DisplayCategory, ClothA
LOG  : General     , 1624907731439> Base.Hat_HairFio2: DisplayCategory, ClothA
LOG  : General     , 1624907731439> Base.Hat_HairMarcel: DisplayCategory, ClothA
LOG  : General     , 1624907731439> Base.Hat_HairP: DisplayCategory, ClothA
LOG  : General     , 1624907731440> Base.Hat_HairPiggy: DisplayCategory, ClothA
LOG  : General     , 1624907731440> Base.Hat_HairWendy: DisplayCategory, ClothA
LOG  : General     , 1624907731440> Base.Hat_HairWide: DisplayCategory, ClothA
LOG  : General     , 1624907731440> Base.HolsterPLL: DisplayCategory, ClothA
LOG  : General     , 1624907731440> Base.HolsterPLL2: DisplayCategory, ClothA
LOG  : General     , 1624907731441> Base.HolsterPLLLEFT: DisplayCategory, ClothA
LOG  : General     , 1624907731441> Base.HolsterPLLLEFT2: DisplayCategory, ClothA
LOG  : General     , 1624907731441> Base.MVest: DisplayCategory, ClothA
LOG  : General     , 1624907731441> Base.MVest: WeightReduction, 80
LOG  : General     , 1624907731441> Base.MVest: Weight, 0.25
LOG  : General     , 1624907731442> Base.MVest: Capacity, 10
LOG  : General     , 1624907731442> Base.MVest: RunSpeedModifier, 1.0
LOG  : General     , 1624907731442> Base.MVest2: DisplayCategory, ClothA
LOG  : General     , 1624907731442> Base.MVest2: WeightReduction, 80
LOG  : General     , 1624907731442> Base.MVest2: Weight, 0.25
LOG  : General     , 1624907731443> Base.MVest2: Capacity, 10
LOG  : General     , 1624907731443> Base.MVest2: RunSpeedModifier, 1.0
LOG  : General     , 1624907731443> Base.TacticalWaistBagBackMed: DisplayCategory, ClothA
LOG  : General     , 1624907731443> Base.TacticalWaistBagBackMed: WeightReduction, 75
LOG  : General     , 1624907731444> Base.TacticalWaistBagBackMed: Weight, 0.25
LOG  : General     , 1624907731444> Base.TacticalWaistBagBackMed: Capacity, 10
LOG  : General     , 1624907731444> Base.TacticalWaistBagBackMed: RunSpeedModifier, 1.0
LOG  : General     , 1624907731444> Base.TacticalWaistBagFrontMed: DisplayCategory, ClothA
LOG  : General     , 1624907731445> Base.TacticalWaistBagFrontMed: WeightReduction, 75
LOG  : General     , 1624907731445> Base.TacticalWaistBagFrontMed: Weight, 0.25
LOG  : General     , 1624907731445> Base.TacticalWaistBagFrontMed: Capacity, 10
LOG  : General     , 1624907731445> Base.TacticalWaistBagFrontMed: RunSpeedModifier, 1.0
LOG  : General     , 1624907731445> Base.HolsterPLLM: DisplayCategory, ClothA
LOG  : General     , 1624907731446> Base.HolsterPLL2M: DisplayCategory, ClothA
LOG  : General     , 1624907731446> Base.HolsterPLLLEFTM: DisplayCategory, ClothA
LOG  : General     , 1624907731446> Base.HolsterPLLLEFT2M: DisplayCategory, ClothA
LOG  : General     , 1624907731446> Base.medbag: DisplayCategory, ClothA
LOG  : General     , 1624907731446> Base.medbag: WeightReduction, 77
LOG  : General     , 1624907731447> Base.medbag: Weight, 0.25
LOG  : General     , 1624907731447> Base.medbag: Capacity, 7
LOG  : General     , 1624907731447> Base.medbag: RunSpeedModifier, 1.0
LOG  : General     , 1624907731447> Base.medbag2: DisplayCategory, ClothA
LOG  : General     , 1624907731447> Base.medbag2: WeightReduction, 77
LOG  : General     , 1624907731448> Base.medbag2: Weight, 0.25
LOG  : General     , 1624907731448> Base.medbag2: Capacity, 7
LOG  : General     , 1624907731448> Base.medbag2: RunSpeedModifier, 1.0
LOG  : General     , 1624907731448> Base.RogueWaistBag: DisplayCategory, ClothA
LOG  : General     , 1624907731448> Base.RogueWaistBag: WeightReduction, 80
LOG  : General     , 1624907731449> Base.RogueWaistBag: Weight, 0.25
LOG  : General     , 1624907731449> Base.RogueWaistBag: Capacity, 10
LOG  : General     , 1624907731449> Base.RogueWaistBag: RunSpeedModifier, 1.0
LOG  : General     , 1624907731449> Base.smallback: DisplayCategory, ClothA
LOG  : General     , 1624907731449> Base.smallback: WeightReduction, 95
LOG  : General     , 1624907731450> Base.smallback: Weight, 0.5
LOG  : General     , 1624907731450> Base.smallback: Capacity, 15
LOG  : General     , 1624907731450> Base.smallback: RunSpeedModifier, 1.0
LOG  : General     , 1624907731450> Base.strapchest: DisplayCategory, ClothA
LOG  : General     , 1624907731450> Base.strapchest2: DisplayCategory, ClothA
LOG  : General     , 1624907731451> Base.TacticalWaistBagBack: DisplayCategory, ClothA
LOG  : General     , 1624907731451> Base.TacticalWaistBagBack: WeightReduction, 75
LOG  : General     , 1624907731451> Base.TacticalWaistBagBack: Weight, 0.25
LOG  : General     , 1624907731451> Base.TacticalWaistBagBack: Capacity, 10
LOG  : General     , 1624907731451> Base.TacticalWaistBagBack: RunSpeedModifier, 1.0
LOG  : General     , 1624907731452> Base.TacticalWaistBagFront: DisplayCategory, ClothA
LOG  : General     , 1624907731452> Base.TacticalWaistBagFront: WeightReduction, 75
LOG  : General     , 1624907731452> Base.TacticalWaistBagFront: Weight, 0.25
LOG  : General     , 1624907731452> Base.TacticalWaistBagFront: Capacity, 10
LOG  : General     , 1624907731452> Base.TacticalWaistBagFront: RunSpeedModifier, 1.0
LOG  : General     , 1624907731453> Base.ClericNeck: DisplayCategory, ClothN
LOG  : General     , 1624907731453> Base.ClericPants: DisplayCategory, ClothN
LOG  : General     , 1624907731453> Base.CropTop: DisplayCategory, ClothN
LOG  : General     , 1624907731453> Base.FlatCap: DisplayCategory, ClothN
LOG  : General     , 1624907731453> Base.Gloves_Rogue: DisplayCategory, ClothN
LOG  : General     , 1624907731454> Base.Hat_Altyn: DisplayCategory, ClothN
LOG  : General     , 1624907731454> Base.Hat_Altynopen: DisplayCategory, ClothN
LOG  : General     , 1624907731454> Base.HATELA: DisplayCategory, ClothN
LOG  : General     , 1624907731454> Base.HATELAHEADS: DisplayCategory, ClothN
LOG  : General     , 1624907731454> Base.Leggings_Bottoms: DisplayCategory, ClothN
LOG  : General     , 1624907731455> Base.PFCropped: DisplayCategory, ClothN
LOG  : General     , 1624907731455> Base.PFKnee: DisplayCategory, ClothN
LOG  : General     , 1624907731455> Base.PFPants: DisplayCategory, ClothN
LOG  : General     , 1624907731455> Base.PFShorts: DisplayCategory, ClothN
LOG  : General     , 1624907731455> Base.PFVest: DisplayCategory, ClothN
LOG  : General     , 1624907731456> Base.PFVest2: DisplayCategory, ClothN
LOG  : General     , 1624907731456> Base.RogueArms: DisplayCategory, ClothN
LOG  : General     , 1624907731456> Base.RogueGreaves: DisplayCategory, ClothN
LOG  : General     , 1624907731456> Base.RogueHoodie: DisplayCategory, ClothN
LOG  : General     , 1624907731456> Base.RogueMask: DisplayCategory, ClothN
LOG  : General     , 1624907731457> Base.RogueWaist: DisplayCategory, ClothN
LOG  : General     , 1624907731457> Base.Shoes_Canvasshoes: DisplayCategory, ClothN
LOG  : General     , 1624907731457> Base.Shoes_CanvasshoesLong: DisplayCategory, ClothN
LOG  : General     , 1624907731457> Base.Shoes_Rogue: DisplayCategory, ClothN
LOG  : General     , 1624907731457> Base.ShorterDenim: DisplayCategory, ClothN
LOG  : General     , 1624907731458> Base.SportTankTop: DisplayCategory, ClothN
LOG  : General     , 1624907731458> Base.Vest_RogueVest: DisplayCategory, ClothN
LOG  : General     , 1624907731458> Base.Vest_WitchyCarrier: DisplayCategory, ClothN
LOG  : General     , 1624907731458> Base.WetSuit: DisplayCategory, ClothN
LOG  : General     , 1624907731459> Base.132Box: DisplayCategory, WepAmmo
LOG  : General     , 1624907731459> Base.132Bullets: DisplayCategory, WepAmmo
LOG  : General     , 1624907731459> Base.40Clip: DisplayCategory, WepAmmo
LOG  : General     , 1624907731459> Base.40Rounds: DisplayCategory, WepAmmo
LOG  : General     , 1624907731460> Base.500Box: DisplayCategory, WepAmmo
LOG  : General     , 1624907731460> Base.500Bullets: DisplayCategory, WepAmmo
LOG  : General     , 1624907731460> Base.LewisDrum: DisplayCategory, WepAmmo
LOG  : General     , 1624907731460> Base.MASClip: DisplayCategory, WepAmmo
LOG  : General     , 1624907731460> Base.PPSHClip: DisplayCategory, WepAmmo
LOG  : General     , 1624907731461> Base.WitchySMGClip: DisplayCategory, WepAmmo
LOG  : General     , 1624907731461> Base.ClericRevolver: DisplayCategory, WepFire
LOG  : General     , 1624907731461> Base.JERICHOP: DisplayCategory, WepFire
LOG  : General     , 1624907731461> Base.Lewis: DisplayCategory, WepFire
LOG  : General     , 1624907731462> Base.m79: DisplayCategory, WepFire
LOG  : General     , 1624907731462> Base.m79A: DisplayCategory, WepFire
LOG  : General     , 1624907731462> Base.MAS38: DisplayCategory, WepFire
LOG  : General     , 1624907731462> Base.p88p: DisplayCategory, WepFire
LOG  : General     , 1624907731462> Base.PPSH: DisplayCategory, WepFire
LOG  : General     , 1624907731463> Base.RogueSniperRifle: DisplayCategory, WepFire
LOG  : General     , 1624907731463> Base.TKShotgun: DisplayCategory, WepFire
LOG  : General     , 1624907731463> Base.WitchySMG: DisplayCategory, WepFire
LOG  : General     , 1624907731463> Base.WitchySMGE: DisplayCategory, WepFire
LOG  : General     , 1624907731463> Base.WitchySMGEN: DisplayCategory, WepFire
LOG  : General     , 1624907731464> Base.WitchySMGN: DisplayCategory, WepFire
LOG  : General     , 1624907731464> Base.ClericMace: DisplayCategory, WepMelee
LOG  : General     , 1624907731464> Base.RogueSword: DisplayCategory, WepMelee
LOG  : General     , 1624907731464> Base.RogueSword2: DisplayCategory, WepMelee
LOG  : General     , 1624907731464> Base.TKSword: DisplayCategory, WepMelee
LOG  : General     , 1624907731465> Base.TKSword2: DisplayCategory, WepMelee
LOG  : General     , 1624907731465> Base.Animask23: DisplayCategory, ClothA
LOG  : General     , 1624907731465> Base.aresbody: DisplayCategory, ClothN
LOG  : General     , 1624907731465> Base.ChainMail: DisplayCategory, ClothN
LOG  : General     , 1624907731465> Base.ClericMask: DisplayCategory, ClothN
LOG  : General     , 1624907731466> Base.Gloves_TKnight: DisplayCategory, ClothN
LOG  : General     , 1624907731466> Base.Hat_SpiffoEars: DisplayCategory, ClothN
LOG  : General     , 1624907731466> Base.Hat_Tknight: DisplayCategory, ClothN
LOG  : General     , 1624907731466> Base.Hat_Tknightopen: DisplayCategory, ClothN
LOG  : General     , 1624907731467> Base.Hat_TubaHat: DisplayCategory, ClothN
LOG  : General     , 1624907731467> Base.Hat_WitchyHat: DisplayCategory, ClothN
LOG  : General     , 1624907731467> Base.KnightArms: DisplayCategory, ClothN
LOG  : General     , 1624907731467> Base.KnightGreaves: DisplayCategory, ClothN
LOG  : General     , 1624907731467> Base.KnightWaist: DisplayCategory, ClothN
LOG  : General     , 1624907731468> Base.Mask_HECU: DisplayCategory, ClothN
LOG  : General     , 1624907731468> Base.Shoes_TKnight: DisplayCategory, ClothN
LOG  : General     , 1624907731468> Base.SpookySuit: DisplayCategory, ClothN
LOG  : General     , 1624907731468> Base.Vest_HECU: DisplayCategory, ClothN
LOG  : General     , 1624907731468> Base.Vest_Tknight: DisplayCategory, ClothN
LOG  : General     , 1624907731469> Base.WitchyDress: DisplayCategory, ClothN
LOG  : General     , 1624907731469> Base.WitchySocks: DisplayCategory, ClothN
LOG  : General     , 1624907731469> Base.Grimoire: DisplayCategory, LitE
LOG  : General     , 1624907731469> Base.grimoireclosed: DisplayCategory, LitE
LOG  : General     , 1624907731469> Base.40ClipCan: DisplayCategory, WepAmmo
LOG  : General     , 1624907731470> Base.556HMGBelt: DisplayCategory, WepAmmo
LOG  : General     , 1624907731470> Base.VulcanClip: DisplayCategory, WepAmmo
LOG  : General     , 1624907731470> Base.AutoCannon: DisplayCategory, WepFire
LOG  : General     , 1624907731470> Base.AutoCannonA: DisplayCategory, WepFire
LOG  : General     , 1624907731470> Base.MP5GL: DisplayCategory, WepFire
LOG  : General     , 1624907731471> Base.MP5GL2: DisplayCategory, WepFire
LOG  : General     , 1624907731471> Base.Vulcan: DisplayCategory, WepFire
LOG  : General     , 1624907731471> Base.Tanto: DisplayCategory, WepMelee
LOG  : General     , 1624907731471> Base.WitchyStaff: DisplayCategory, WepMelee
LOG  : General     , 1624907731471> Base.Tanto2: DisplayCategory, WepMelee
LOG  : General     , 1624907731472> Base.Tanto3: DisplayCategory, WepMelee
LOG  : General     , 1624907731472> TowingCar.TowBar: DisplayCategory, Tool
LOG  : General     , 1624907731473> Base.M113Tire1: DisplayCategory, Mechanics
LOG  : General     , 1624907731473> Base.M113Tire2: DisplayCategory, Mechanics
LOG  : General     , 1624907731473> Base.M113Tire3: DisplayCategory, Mechanics
LOG  : General     , 1624907731473> Base.OldM113Brake1: DisplayCategory, Mechanics
LOG  : General     , 1624907731474> Base.NormalM113Brake1: DisplayCategory, Mechanics
LOG  : General     , 1624907731474> Base.ModernM113Brake1: DisplayCategory, Mechanics
LOG  : General     , 1624907731474> Base.OldM113Brake2: DisplayCategory, Mechanics
LOG  : General     , 1624907731474> Base.NormalM113Brake2: DisplayCategory, Mechanics
LOG  : General     , 1624907731475> Base.ModernM113Brake2: DisplayCategory, Mechanics
LOG  : General     , 1624907731475> Base.OldM113Brake3: DisplayCategory, Mechanics
LOG  : General     , 1624907731475> Base.NormalM113Brake3: DisplayCategory, Mechanics
LOG  : General     , 1624907731475> Base.ModernM113Brake3: DisplayCategory, Mechanics
LOG  : General     , 1624907731475> Base.NormalM113Suspension1: DisplayCategory, Mechanics
LOG  : General     , 1624907731476> Base.ModernM113Suspension1: DisplayCategory, Mechanics
LOG  : General     , 1624907731476> Base.NormalM113Suspension2: DisplayCategory, Mechanics
LOG  : General     , 1624907731476> Base.ModernM113Suspension2: DisplayCategory, Mechanics
LOG  : General     , 1624907731476> Base.NormalM113Suspension3: DisplayCategory, Mechanics
LOG  : General     , 1624907731476> Base.ModernM113Suspension3: DisplayCategory, Mechanics
LOG  : General     , 1624907731477> Base.FrontM113Door1: DisplayCategory, Mechanics
LOG  : General     , 1624907731477> Base.RearM113Door1: DisplayCategory, Mechanics
LOG  : General     , 1624907731477> Base.FrontM113Door2: DisplayCategory, Mechanics
LOG  : General     , 1624907731477> Base.RearM113Door2: DisplayCategory, Mechanics
